x,y
0.538375,0.313099
0.506434,0.401071
0.428313,0.394084
0.376071,0.410925
0.446406,0.45873
0.414627,0.664449
0.356158,0.813308
0.372399,0.848331
0.486794,0.466646
0.524714,0.651845
0.486389,0.81902
0.491051,0.862714
0.471399,0.43868
0.479224,0.406112
0.524566,0.258009
0.571793,0.187426
0.465212,0.263508
0.388802,0.268805
0.349078,0.275767
0.320871,0.303981
0.54323,0.327172
0.504616,0.409319
0.426152,0.382146
0.373918,0.389607
0.448765,0.461367
0.405404,0.663309
0.331685,0.805644
0.343765,0.841863
0.485702,0.47222
0.522226,0.65213
0.47821,0.822169
0.482974,0.866087
0.472888,0.444021
0.48204,0.413233
0.527351,0.282468
0.579365,0.210845
0.472716,0.270031
0.393096,0.262781
0.373976,0.247066
0.346642,0.268321
0.546684,0.338267
0.509893,0.420471
0.436721,0.382327
0.386157,0.380978
0.450643,0.464877
0.398342,0.662635
0.309583,0.800237
0.317483,0.837855
0.484484,0.478288
0.519721,0.652777
0.472854,0.824708
0.477462,0.868526
0.473576,0.451531
0.483818,0.422935
0.527792,0.302878
0.583742,0.228169
0.478888,0.278299
0.39882,0.261937
0.385779,0.227246
0.364303,0.220697
0.549108,0.350696
0.519354,0.432262
0.444572,0.386152
0.396208,0.377546
0.451751,0.470435
0.392488,0.662217
0.295603,0.797177
0.295641,0.834274
0.482346,0.487233
0.517251,0.655
0.470645,0.826537
0.474934,0.870025
0.473725,0.460263
0.484545,0.433318
0.526059,0.318724
0.584813,0.243412
0.48429,0.288614
0.406802,0.269089
0.405346,0.212194
0.390856,0.185101
0.550603,0.361095
0.532038,0.443947
0.451163,0.387719
0.416966,0.384143
0.452751,0.476704
0.388027,0.661886
0.285828,0.796193
0.282344,0.83204
0.480443,0.495486
0.514898,0.658062
0.470409,0.828016
0.475006,0.870583
0.473824,0.467554
0.484913,0.441756
0.52355,0.330162
0.583099,0.255294
0.487954,0.297115
0.42628,0.261159
0.417221,0.199136
0.40896,0.18648
0.551483,0.370392
0.542008,0.45366
0.458299,0.391329
0.4357,0.396355
0.453579,0.48269
0.384588,0.662259
0.291985,0.800963
0.28788,0.835685
0.479086,0.502634
0.512816,0.661453
0.471699,0.828922
0.477,0.870375
0.474053,0.472972
0.485359,0.448006
0.522053,0.337771
0.578077,0.262621
0.490594,0.303672
0.437106,0.256509
0.422168,0.196099
0.418985,0.181834
0.552363,0.37748
0.547231,0.461759
0.472668,0.407224
0.450225,0.408975
0.454209,0.487458
0.383097,0.663415
0.308182,0.805082
0.302456,0.839455
0.478225,0.507883
0.510937,0.664211
0.474306,0.828961
0.479996,0.869682
0.474418,0.476983
0.486003,0.452685
0.521025,0.340393
0.568693,0.261039
0.491439,0.30754
0.445315,0.251835
0.419286,0.208412
0.420792,0.194462
0.553011,0.383081
0.550514,0.467246
0.484471,0.41499
0.462074,0.415911
0.454653,0.491314
0.384297,0.665785
0.326397,0.807822
0.320041,0.842402
0.477781,0.511911
0.509279,0.665889
0.477334,0.828483
0.48325,0.86876
0.474999,0.479663
0.486581,0.455351
0.519457,0.328428
0.558804,0.246675
0.49107,0.309828
0.450596,0.250989
0.410408,0.229852
0.401649,0.226862
0.552865,0.380224
0.552831,0.466442
0.491659,0.420982
0.470431,0.422025
0.455371,0.493896
0.388888,0.667376
0.35271,0.80807
0.345739,0.842582
0.477854,0.514672
0.507924,0.667157
0.48045,0.827776
0.486429,0.867809
0.476952,0.475512
0.487768,0.450453
0.518161,0.313839
0.549946,0.234944
0.483772,0.305125
0.451488,0.252476
0.397498,0.255731
0.376891,0.265067
0.552503,0.373144
0.551522,0.459654
0.494982,0.432811
0.481776,0.434213
0.45617,0.49459
0.398927,0.668361
0.378203,0.809504
0.373836,0.845168
0.48201,0.508921
0.506678,0.668383
0.483704,0.826609
0.489375,0.866551
0.479198,0.468333
0.488851,0.440701
0.515338,0.291868
0.539927,0.210995
0.47635,0.298367
0.443528,0.26554
0.387619,0.279531
0.368619,0.29163
0.552458,0.357683
0.545249,0.441112
0.495082,0.447509
0.478016,0.451917
0.457122,0.491238
0.412641,0.671414
0.409707,0.811348
0.402448,0.846925
0.48674,0.502013
0.505838,0.671305
0.490845,0.824985
0.492593,0.865071
0.481113,0.461369
0.48961,0.431363
0.512494,0.268359
0.531076,0.186936
0.4685,0.289047
0.432892,0.279261
0.376755,0.310855
0.353458,0.33283
0.551538,0.343655
0.53996,0.43143
0.49117,0.476154
0.472421,0.48351
0.457924,0.486908
0.42861,0.672334
0.44327,0.815076
0.436949,0.850288
0.491467,0.495253
0.506711,0.675222
0.505565,0.829633
0.497001,0.864334
0.482707,0.454213
0.489992,0.421846
0.508795,0.246256
0.522183,0.165247
0.459159,0.278993
0.419202,0.298533
0.359636,0.355258
0.339247,0.375671
0.547814,0.32474
0.541338,0.411636
0.505878,0.487554
0.488413,0.503453
0.458616,0.480979
0.445042,0.675401
0.47314,0.820671
0.468589,0.856112
0.495637,0.48889
0.508354,0.678344
0.522952,0.833118
0.506759,0.862592
0.484628,0.445118
0.490405,0.411781
0.504784,0.231386
0.51382,0.150506
0.451026,0.271634
0.407195,0.321194
0.34559,0.404281
0.327546,0.433116
0.545516,0.312438
0.542353,0.399765
0.525949,0.501992
0.512267,0.528319
0.459503,0.474579
0.457577,0.676406
0.495754,0.826414
0.489287,0.860206
0.500716,0.480695
0.513347,0.674965
0.543964,0.830107
0.5218,0.85708
0.486205,0.438769
0.490789,0.404918
0.500684,0.221605
0.506983,0.141534
0.445447,0.267504
0.399062,0.345104
0.342223,0.449088
0.329504,0.481074
0.542979,0.301722
0.544894,0.394382
0.548396,0.52121
0.540087,0.552207
0.46061,0.469658
0.46854,0.677494
0.509059,0.830472
0.496657,0.863378
0.504997,0.474429
0.518809,0.67373
0.566019,0.82592
0.541864,0.851035
0.487382,0.434311
0.491055,0.400062
0.496974,0.215478
0.500748,0.136342
0.439762,0.266605
0.395273,0.371638
0.353347,0.482406
0.344457,0.513161
0.541086,0.294217
0.548073,0.39115
0.571391,0.535264
0.567839,0.5732
0.461475,0.466226
0.476657,0.678463
0.515041,0.834531
0.499925,0.865258
0.508193,0.46993
0.524283,0.673522
0.585626,0.820627
0.563023,0.846217
0.488295,0.431004
0.491198,0.396346
0.49147,0.215858
0.493988,0.137289
0.434005,0.269534
0.396788,0.397381
0.368133,0.504958
0.361112,0.539597
0.539153,0.28852
0.551131,0.389726
0.585077,0.543779
0.586486,0.585946
0.462086,0.4639
0.482803,0.67922
0.515238,0.837495
0.500176,0.866961
0.510717,0.466596
0.528437,0.673289
0.597552,0.817022
0.578312,0.842571
0.489133,0.428746
0.491175,0.394072
0.486706,0.219481
0.488432,0.141828
0.429852,0.274068
0.400036,0.415862
0.378542,0.51665
0.372169,0.551659
0.536601,0.28534
0.553433,0.39081
0.593215,0.548919
0.592896,0.587712
0.462894,0.462524
0.486802,0.67977
0.515431,0.84048
0.500093,0.86859
0.512932,0.464064
0.53209,0.673036
0.606314,0.814587
0.587626,0.840201
0.489817,0.428517
0.490918,0.394146
0.482962,0.225293
0.484603,0.149041
0.427393,0.278829
0.404063,0.427861
0.392999,0.518178
0.389125,0.552473
0.533034,0.285578
0.552896,0.395115
0.564855,0.529942
0.563542,0.569663
0.463901,0.462378
0.488382,0.680033
0.514737,0.842662
0.497768,0.869491
0.514748,0.462517
0.535465,0.672371
0.597207,0.80977
0.588456,0.838935
0.490545,0.429909
0.490799,0.395953
0.480729,0.232112
0.482678,0.15696
0.426795,0.28358
0.413472,0.427242
0.398613,0.513716
0.39343,0.542567
0.529872,0.287578
0.547695,0.394009
0.542515,0.509913
0.528541,0.540675
0.465411,0.463569
0.487778,0.67986
0.505752,0.841967
0.488854,0.868649
0.516214,0.461931
0.53827,0.671427
0.579931,0.811628
0.566778,0.84335
0.491533,0.433413
0.491095,0.399855
0.480725,0.241079
0.483241,0.16633
0.428104,0.288419
0.420783,0.423231
0.403188,0.501651
0.398095,0.530065
0.526796,0.292525
0.532237,0.403826
0.494691,0.521709
0.472451,0.549602
0.467737,0.466596
0.48551,0.67907
0.489155,0.83532
0.480709,0.866082
0.517249,0.46273
0.540432,0.670699
0.559746,0.820545
0.543219,0.854177
0.492892,0.43767
0.492033,0.404966
0.483169,0.253614
0.485671,0.176554
0.432114,0.294656
0.427351,0.41723
0.403508,0.493256
0.405908,0.545644
0.524842,0.299991
0.518233,0.408577
0.470849,0.501349
0.431557,0.529028
0.470923,0.470312
0.481997,0.679893
0.469627,0.828945
0.4681,0.862064
0.518078,0.464617
0.541384,0.67002
0.548328,0.819958
0.538611,0.856206
0.494538,0.442714
0.493566,0.411475
0.487035,0.269128
0.488645,0.188518
0.436898,0.302083
0.433018,0.407014
0.406505,0.477134
0.408909,0.52217
0.524714,0.311604
0.509759,0.411388
0.440589,0.484922
0.400908,0.513246
0.474525,0.474901
0.477371,0.681303
0.45109,0.82401
0.452818,0.856523
0.518798,0.468106
0.54076,0.669923
0.528287,0.823351
0.520807,0.86284
0.496683,0.45089
0.495798,0.421599
0.491099,0.284868
0.491168,0.200484
0.443796,0.314566
0.436592,0.400964
0.411422,0.471911
0.406182,0.502797
0.525746,0.325919
0.502894,0.414082
0.40843,0.465106
0.368964,0.478614
0.478309,0.481304
0.472613,0.683002
0.434834,0.81653
0.436727,0.851476
0.519388,0.475162
0.539405,0.670601
0.514836,0.825319
0.509835,0.866653
0.498387,0.458056
0.497574,0.430281
0.494131,0.298003
0.492748,0.211551
0.44832,0.32312
0.439186,0.397779
0.411177,0.461602
0.40488,0.491797
0.526747,0.336532
0.497299,0.417363
0.389812,0.455391
0.362075,0.463787
0.481419,0.487648
0.467772,0.684934
0.42547,0.811992
0.426276,0.847962
0.519722,0.48204
0.538005,0.671195
0.505659,0.826634
0.50209,0.869388
0.500381,0.466019
0.499437,0.438865
0.496064,0.307353
0.492963,0.220107
0.451472,0.330451
0.441023,0.397022
0.412376,0.456193
0.405946,0.484926
0.527451,0.344091
0.492655,0.419196
0.398309,0.463585
0.370549,0.47458
0.484797,0.495783
0.46425,0.686373
0.424874,0.809572
0.421764,0.845066
0.520584,0.489601
0.537665,0.671135
0.498136,0.827733
0.495721,0.871634
0.502228,0.472889
0.500966,0.445891
0.497249,0.314632
0.491348,0.227708
0.453262,0.337911
0.439471,0.406919
0.415207,0.483877
0.408543,0.497556
0.527885,0.349833
0.501282,0.424855
0.46798,0.487836
0.409044,0.471936
0.487597,0.503383
0.462077,0.687164
0.448551,0.814491
0.432996,0.84213
0.522194,0.496512
0.537584,0.671142
0.494393,0.828926
0.491574,0.873138
0.503798,0.478684
0.502166,0.451712
0.497566,0.320841
0.487179,0.234285
0.453287,0.345679
0.43765,0.424636
0.420445,0.528414
0.418435,0.573262
0.528322,0.354366
0.518174,0.435832
0.467855,0.493087
0.439834,0.486
0.489655,0.509226
0.461282,0.68736
0.467347,0.810322
0.453434,0.83944
0.524033,0.502567
0.537738,0.67107
0.510197,0.832622
0.495288,0.872568
0.505143,0.48517
0.502946,0.458174
0.494178,0.326687
0.480363,0.240298
0.451412,0.354427
0.437417,0.443765
0.431906,0.550017
0.434493,0.585384
0.528263,0.357155
0.538692,0.44422
0.562223,0.534548
0.565788,0.56416
0.491223,0.514321
0.462205,0.685893
0.49005,0.809234
0.479606,0.841641
0.526113,0.509613
0.540993,0.67433
0.534254,0.83853
0.510417,0.869775
0.506879,0.491099
0.503879,0.463976
0.49011,0.33196
0.472829,0.246283
0.448689,0.361776
0.437816,0.461207
0.444535,0.543605
0.442827,0.580061
0.528009,0.359138
0.562526,0.44661
0.587228,0.53153
0.587067,0.548498
0.49334,0.520015
0.468895,0.682434
0.511542,0.824505
0.496936,0.85044
0.529455,0.515737
0.544621,0.677056
0.57131,0.836816
0.543365,0.861609
0.509647,0.497866
0.505455,0.470743
0.484002,0.340655
0.464343,0.254676
0.442987,0.376433
0.434574,0.473675
0.459048,0.551152
0.470898,0.575188
0.527448,0.36226
0.586991,0.441033
0.637743,0.530153
0.637608,0.547762
0.496445,0.528157
0.478851,0.684276
0.532276,0.831878
0.515105,0.856421
0.534534,0.521028
0.548292,0.678892
0.602269,0.829964
0.580079,0.851506
0.513184,0.507307
0.507546,0.480161
0.478526,0.35039
0.457933,0.264928
0.436436,0.393014
0.432202,0.487417
0.474378,0.543765
0.491567,0.549014
0.526643,0.36691
0.607043,0.430306
0.685786,0.500271
0.697402,0.536354
0.50123,0.541705
0.488303,0.694123
0.55266,0.842506
0.530648,0.862554
0.539441,0.527923
0.551144,0.680024
0.642964,0.812706
0.632033,0.836792
0.516107,0.515812
0.509307,0.489017
0.473465,0.361747
0.453266,0.277148
0.431968,0.406444
0.432256,0.499115
0.489038,0.52988
0.501899,0.520501
0.52666,0.372808
0.622087,0.41687
0.705242,0.457836
0.731073,0.502355
0.505347,0.554006
0.493365,0.703218
0.565391,0.848074
0.540846,0.866354
0.543492,0.534672
0.55343,0.681556
0.680554,0.7887
0.674036,0.820713
0.518918,0.5243
0.511295,0.498632
0.47037,0.375873
0.449603,0.292012
0.430117,0.419903
0.439947,0.50721
0.508657,0.508219
0.532992,0.518423
0.529429,0.382768
0.630332,0.400734
0.701831,0.413857
0.74617,0.444987
0.508632,0.565199
0.494921,0.71315
0.566798,0.850924
0.545761,0.869827
0.547701,0.541844
0.556899,0.683343
0.711755,0.761558
0.717814,0.789914
0.521228,0.531684
0.512945,0.50675
0.468386,0.385866
0.447359,0.302989
0.429396,0.431265
0.445365,0.514024
0.516795,0.484355
0.539187,0.462927
0.530013,0.389045
0.631603,0.383518
0.70166,0.383276
0.750484,0.400835
0.511211,0.574064
0.494631,0.722223
0.56507,0.852477
0.542658,0.872513
0.550722,0.547299
0.560108,0.684894
0.726053,0.730314
0.741456,0.750747
0.523201,0.537935
0.514367,0.513478
0.46691,0.393513
0.446085,0.312006
0.429208,0.439988
0.449517,0.518985
0.520045,0.46853
0.541622,0.439847
0.53002,0.39366
0.625355,0.369026
0.697045,0.357636
0.74689,0.362158
0.513262,0.58107
0.493346,0.729841
0.564305,0.85381
0.541425,0.874697
0.553209,0.551823
0.563091,0.685887
0.695223,0.686761
0.715315,0.699222
0.524722,0.542922
0.515454,0.518726
0.466037,0.399743
0.446008,0.319508
0.429917,0.446805
0.453663,0.521018
0.527744,0.442616
0.566518,0.406718
0.530037,0.397597
0.622241,0.359146
0.694401,0.343338
0.742398,0.335124
0.514826,0.586741
0.491574,0.736056
0.561573,0.853513
0.535914,0.875448
0.555111,0.555861
0.565698,0.68679
0.693936,0.672394
0.716074,0.682858
0.525957,0.546984
0.516353,0.523034
0.467306,0.403955
0.45037,0.324112
0.431867,0.45123
0.458816,0.518614
0.531519,0.430254
0.550975,0.393635
0.530119,0.40077
0.618108,0.352568
0.689612,0.333659
0.733059,0.315614
0.515912,0.590972
0.490344,0.740627
0.554203,0.851597
0.529828,0.875437
0.556581,0.559224
0.568633,0.686878
0.70378,0.667039
0.756463,0.658177
0.526756,0.550171
0.517036,0.526523
0.470378,0.404927
0.456042,0.324216
0.435543,0.449794
0.478185,0.480863
0.545088,0.404666
0.573667,0.355629
0.530217,0.403317
0.613369,0.349802
0.685073,0.332256
0.722823,0.308287
0.515916,0.593072
0.489228,0.743432
0.544584,0.851058
0.523239,0.876266
0.557034,0.561986
0.571422,0.687977
0.700342,0.68652
0.728706,0.72059
0.525775,0.545296
0.516814,0.52165
0.475658,0.397339
0.463771,0.317828
0.439156,0.440599
0.482801,0.476188
0.551049,0.397313
0.577118,0.381811
0.533079,0.401308
0.60988,0.350906
0.682599,0.352333
0.713789,0.328063
0.512082,0.583881
0.488581,0.738574
0.538089,0.850608
0.518312,0.876558
0.556702,0.560788
0.5742,0.684611
0.669564,0.703051
0.704294,0.714218
0.524152,0.537248
0.516134,0.512648
0.481269,0.383627
0.472664,0.304842
0.44194,0.426632
0.486906,0.45855
0.540994,0.418997
0.583071,0.404574
0.537242,0.396501
0.613345,0.363244
0.68653,0.388463
0.698139,0.381708
0.507828,0.572259
0.488634,0.734266
0.534124,0.850631
0.514858,0.876334
0.555726,0.557386
0.580253,0.680068
0.675552,0.727782
0.681683,0.774574
0.522497,0.523295
0.515853,0.497714
0.486919,0.365816
0.480829,0.288307
0.445149,0.408053
0.473515,0.450071
0.513815,0.451911
0.535913,0.461259
0.541166,0.389401
0.61591,0.377966
0.684675,0.42794
0.70461,0.450171
0.504051,0.556778
0.491102,0.71976
0.531029,0.850631
0.512368,0.876501
0.554225,0.548344
0.577295,0.67764
0.655616,0.748083
0.660127,0.794353
0.521135,0.512396
0.515476,0.484682
0.491748,0.3439
0.48819,0.266821
0.447768,0.386309
0.470411,0.442048
0.513871,0.452528
0.524996,0.489623
0.545059,0.379043
0.616965,0.395526
0.669381,0.463357
0.687081,0.465159
0.501592,0.544784
0.493693,0.709542
0.528798,0.850155
0.510694,0.876018
0.551913,0.53927
0.577771,0.673727
0.632909,0.781915
0.630985,0.822619
0.519312,0.494257
0.514908,0.465894
0.495514,0.324552
0.493365,0.246249
0.450551,0.365317
0.46142,0.43865
0.48393,0.501625
0.487933,0.542087
0.548021,0.366643
0.613591,0.413276
0.648781,0.499592
0.650974,0.537146
0.498431,0.526466
0.496814,0.699222
0.527081,0.843008
0.509545,0.872571
0.549091,0.521238
0.577298,0.673175
0.60263,0.82244
0.592489,0.862891
0.518369,0.482544
0.51489,0.453636
0.500588,0.306492
0.497067,0.232365
0.452896,0.35248
0.454524,0.438853
0.463032,0.531133
0.462958,0.575438
0.550219,0.356162
0.606346,0.429662
0.621401,0.537311
0.621682,0.576564
0.496742,0.514105
0.500212,0.689137
0.520316,0.830648
0.510748,0.862661
0.547191,0.509032
0.575744,0.672536
0.577327,0.849654
0.565197,0.88327
0.518183,0.47366
0.515494,0.444352
0.50412,0.29529
0.499971,0.223031
0.457255,0.341044
0.447769,0.438346
0.437683,0.558793
0.42891,0.607668
0.552241,0.347754
0.594109,0.43567
0.583266,0.519638
0.582848,0.590345
0.496145,0.504122
0.502932,0.681203
0.510328,0.815527
0.507497,0.850259
0.546108,0.500267
0.571901,0.67665
0.561551,0.856376
0.557433,0.882901
0.518231,0.467048
0.516158,0.437436
0.507381,0.286913
0.502366,0.215822
0.460214,0.333959
0.44076,0.440238
0.412569,0.573123
0.406427,0.607495
0.553877,0.341512
0.584425,0.438882
0.546887,0.507624
0.526382,0.522369
0.495967,0.497008
0.505154,0.674784
0.49956,0.805543
0.500847,0.841665
0.545457,0.493796
0.568316,0.681189
0.554693,0.850553
0.551827,0.881509
0.51864,0.461911
0.517209,0.432129
0.51104,0.281359
0.504163,0.211008
0.463006,0.329962
0.436838,0.440329
0.399005,0.563091
0.387619,0.592449
0.555206,0.336583
0.576428,0.440693
0.527375,0.499379
0.475033,0.524833
0.496966,0.492079
0.506865,0.669423
0.490939,0.798145
0.493735,0.83572
0.544925,0.488582
0.56574,0.68526
0.549905,0.845278
0.549022,0.878307
0.519689,0.458379
0.518793,0.42863
0.514457,0.279369
0.504937,0.209962
0.465669,0.32969
0.433973,0.440479
0.399569,0.558206
0.394077,0.590672
0.556364,0.332813
0.570504,0.441223
0.496759,0.498917
0.466612,0.503734
0.49912,0.489408
0.507554,0.665609
0.486292,0.794508
0.489953,0.8323
0.544764,0.484521
0.564378,0.687605
0.547816,0.841132
0.547478,0.876123
0.521554,0.457303
0.520935,0.427592
0.516771,0.279416
0.504847,0.211923
0.468307,0.331969
0.434113,0.443185
0.413925,0.563841
0.409596,0.597993
0.557203,0.330269
0.566063,0.440116
0.487227,0.493218
0.456976,0.507977
0.50225,0.489102
0.507417,0.663858
0.483689,0.792227
0.487974,0.829897
0.54513,0.482165
0.564051,0.689427
0.548635,0.838101
0.546238,0.874797
0.524146,0.458776
0.523358,0.428777
0.518173,0.281746
0.503625,0.216423
0.470358,0.336166
0.442556,0.449496
0.434852,0.565042
0.433652,0.599288
0.557692,0.328376
0.565849,0.437667
0.469354,0.494464
0.445682,0.50691
0.506074,0.490944
0.506627,0.66694
0.498689,0.803885
0.491954,0.831874
0.546456,0.482182
0.564977,0.690863
0.558892,0.834072
0.547309,0.870984
0.526028,0.461145
0.524983,0.430926
0.518313,0.285643
0.501901,0.221552
0.471086,0.34171
0.449051,0.454086
0.450594,0.545992
0.431461,0.591824
0.557819,0.327643
0.568676,0.438245
0.491771,0.496691
0.470268,0.508037
0.508646,0.493789
0.50701,0.672845
0.510832,0.817757
0.4977,0.836834
0.547962,0.484107
0.567296,0.691856
0.56973,0.834829
0.560437,0.863246
0.528368,0.465763
0.526742,0.435533
0.517007,0.292469
0.499853,0.228251
0.470156,0.350433
0.461048,0.460775
0.476221,0.539795
0.456451,0.583258
0.557315,0.3294
0.57722,0.437097
0.5937,0.521724
0.596472,0.547708
0.511286,0.498325
0.507906,0.678481
0.517739,0.82566
0.505249,0.846765
0.551165,0.488934
0.570167,0.692375
0.595053,0.829174
0.581706,0.853249
0.532633,0.475789
0.529633,0.445538
0.513587,0.305506
0.497288,0.238021
0.46925,0.360084
0.466414,0.460569
0.488998,0.534769
0.48761,0.568194
0.555978,0.336911
0.590778,0.433318
0.618528,0.514713
0.627417,0.542675
0.516418,0.508983
0.508866,0.684824
0.528028,0.837843
0.512337,0.856616
0.556093,0.496806
0.573429,0.693478
0.622443,0.823429
0.606994,0.842175
0.535802,0.490921
0.53169,0.461557
0.510103,0.320435
0.49448,0.25235
0.46877,0.377689
0.473158,0.464743
0.520092,0.518218
0.520831,0.55125
0.555141,0.351987
0.606327,0.429923
0.639503,0.509686
0.649948,0.528985
0.520556,0.522328
0.509561,0.68943
0.535109,0.845818
0.517231,0.863581
0.559374,0.512265
0.575884,0.69462
0.647722,0.813461
0.634454,0.833591
0.537594,0.502564
0.532731,0.474135
0.507017,0.335059
0.492664,0.263607
0.468363,0.389534
0.477356,0.467237
0.540303,0.507752
0.542629,0.540416
0.554485,0.365168
0.617904,0.427491
0.674962,0.504038
0.691241,0.526849
0.523167,0.533401
0.510099,0.69405
0.540017,0.851222
0.520776,0.868845
0.561217,0.523774
0.577403,0.695872
0.665047,0.805497
0.655661,0.826651
0.538599,0.511617
0.533306,0.483624
0.505314,0.345034
0.492219,0.273096
0.46848,0.397749
0.480824,0.46925
0.554941,0.500636
0.558431,0.532925
0.554466,0.375664
0.62602,0.426335
0.698441,0.497794
0.711247,0.521633
0.524718,0.542156
0.510233,0.698953
0.543337,0.854863
0.523236,0.87293
0.562115,0.532991
0.575963,0.696507
0.672497,0.800426
0.664152,0.822954
0.539333,0.518246
0.533808,0.490435
0.504632,0.351894
0.492763,0.279843
0.470233,0.404418
0.483801,0.470733
0.566021,0.494053
0.570106,0.526164
0.554489,0.38319
0.631481,0.429084
0.694976,0.511296
0.732492,0.531695
0.525826,0.548644
0.510272,0.703217
0.545183,0.856869
0.524902,0.875895
0.562674,0.539729
0.574192,0.697047
0.651906,0.805389
0.635363,0.834222
0.539076,0.522893
0.53417,0.495514
0.509017,0.356296
0.495764,0.284129
0.474566,0.405186
0.4882,0.476575
0.500678,0.540733
0.498584,0.56495
0.55465,0.388894
0.628713,0.442366
0.674577,0.539548
0.713881,0.563809
0.523484,0.552163
0.510223,0.706464
0.545073,0.85732
0.526342,0.877929
0.56161,0.544534
0.57184,0.698238
0.619706,0.823192
0.601105,0.847754
0.538696,0.525444
0.534591,0.498084
0.518374,0.353172
0.504286,0.281285
0.482415,0.398592
0.490377,0.477024
0.478588,0.551503
0.47006,0.574972
0.555235,0.393123
0.621227,0.456042
0.644173,0.561823
0.650804,0.609649
0.522383,0.552659
0.509848,0.708293
0.540389,0.853969
0.526184,0.877997
0.560062,0.546964
0.568542,0.699902
0.595678,0.827939
0.591849,0.853129
0.538151,0.524197
0.535395,0.496805
0.529415,0.348305
0.513354,0.2774
0.491541,0.390697
0.489621,0.473289
0.467702,0.534953
0.456187,0.557817
0.55811,0.394278
0.608468,0.464712
0.617593,0.564949
0.617314,0.594375
0.521273,0.548934
0.504502,0.702128
0.527391,0.844883
0.514115,0.867319
0.557863,0.546094
0.565672,0.701116
0.593039,0.828516
0.585244,0.858123
0.538027,0.519585
0.537036,0.492139
0.540714,0.34431
0.521549,0.273985
0.50185,0.382933
0.488766,0.462996
0.459064,0.512686
0.44664,0.530981
0.563912,0.392773
0.594402,0.465758
0.573125,0.531493
0.596812,0.573616
0.520347,0.543002
0.493664,0.691165
0.488317,0.82552
0.459065,0.833884
0.556175,0.54293
0.563242,0.702088
0.574269,0.834809
0.569307,0.866369
0.538559,0.51576
0.539187,0.488232
0.549809,0.342197
0.528648,0.271419
0.510889,0.378286
0.489248,0.449569
0.445068,0.505597
0.431237,0.526141
0.570795,0.391124
0.579074,0.463732
0.557599,0.551186
0.561451,0.583983
0.520742,0.539009
0.478928,0.683061
0.462442,0.809089
0.441109,0.820715
0.554975,0.539899
0.561302,0.702735
0.563006,0.838104
0.559588,0.871189
0.54189,0.504198
0.543807,0.47874
0.556042,0.341065
0.533994,0.269787
0.519415,0.373338
0.492891,0.426318
0.437611,0.482704
0.422691,0.499561
0.576162,0.389369
0.568058,0.456034
0.518154,0.530421
0.515315,0.560253
0.524527,0.527788
0.461711,0.663217
0.425204,0.781839
0.400426,0.786351
0.555358,0.531733
0.559666,0.703077
0.5542,0.840825
0.551775,0.874978
0.54479,0.495371
0.547427,0.471459
0.560715,0.340383
0.538013,0.268699
0.524405,0.370637
0.494999,0.412459
0.434316,0.46512
0.418948,0.481351
0.581096,0.386334
0.548308,0.443289
0.46274,0.44553
0.44765,0.427223
0.528313,0.517893
0.447818,0.632319
0.392851,0.744452
0.367913,0.747268
0.556921,0.523527
0.558395,0.703274
0.548323,0.84227
0.547953,0.875918
0.548395,0.485289
0.55097,0.463259
0.564491,0.339728
0.541196,0.267908
0.528437,0.368305
0.496122,0.403172
0.435941,0.452557
0.421925,0.469063
0.586184,0.378652
0.528927,0.420452
0.444949,0.395047
0.4243,0.378694
0.533291,0.50588
0.43809,0.599727
0.372744,0.706068
0.348166,0.713689
0.559759,0.5154
0.559477,0.704534
0.547621,0.842134
0.547694,0.875144
0.551084,0.478759
0.553576,0.45747
0.565793,0.336591
0.542458,0.265541
0.530951,0.364674
0.496479,0.393356
0.437857,0.439438
0.42419,0.456498
0.588886,0.366865
0.519614,0.394489
0.452493,0.346144
0.439641,0.327211
0.536472,0.498047
0.434643,0.564025
0.392335,0.675386
0.343985,0.681529
0.565088,0.505785
0.562321,0.702044
0.5496,0.841186
0.550066,0.872908
0.55657,0.469627
0.5576,0.448835
0.562732,0.329685
0.541016,0.260863
0.530729,0.359231
0.495194,0.382969
0.437886,0.42797
0.424493,0.445715
0.589834,0.352675
0.523321,0.366824
0.470272,0.322093
0.451194,0.306622
0.542728,0.489024
0.439447,0.530169
0.411449,0.659815
0.363734,0.658049
0.573955,0.496728
0.566442,0.698457
0.554602,0.840022
0.551949,0.871678
0.559681,0.464103
0.560065,0.443336
0.556095,0.319197
0.535852,0.251879
0.527394,0.351394
0.49199,0.372119
0.437143,0.416107
0.424014,0.434452
0.589073,0.335564
0.532522,0.351499
0.479661,0.309241
0.445087,0.281626
0.546134,0.483523
0.445109,0.506359
0.433392,0.648364
0.411697,0.65292
0.577943,0.491339
0.571188,0.694862
0.560097,0.838724
0.554499,0.870194
0.562236,0.459984
0.561996,0.439271
0.550861,0.311286
0.53065,0.24536
0.523761,0.344549
0.488949,0.363888
0.438159,0.4075
0.425407,0.426086
0.587947,0.323549
0.559107,0.358183
0.493479,0.304151
0.453014,0.264663
0.551428,0.479697
0.452432,0.497351
0.4573,0.642603
0.43282,0.646313
0.581331,0.486864
0.575247,0.690715
0.569625,0.833439
0.559171,0.865248
0.56614,0.452472
0.564736,0.431391
0.547223,0.305367
0.526469,0.240563
0.520882,0.339023
0.486805,0.357835
0.439825,0.402179
